order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state
ORD01588,C0843,2022-07-26,Pending,Credit Card,Hubballi,Karnataka
ORD01589,C0131,2023-06-15,Pending,Credit Card,Surat,Gujarat
ORD01590,C0235,2022-02-08,Cancelled,UPI,Bengaluru,Karnataka
ORD01591,C0447,2023-09-23,Delivered,Debit Card,Mysuru,Karnataka
ORD01592,C0788,2022-02-12,Delivered,Credit Card,Gandhinagar,Gujarat
ORD01593,C0743,2022-11-22,Delivered,UPI,Dwarka,Delhi
ORD01594,C0881,2022-09-14,Pending,Credit Card,Madurai,Tamil Nadu
ORD01595,C0401,2023-01-25,Delivered,UPI,New Delhi,Delhi
ORD01596,C0189,2023-10-05,Delivered,Debit Card,Mysuru,Karnataka
ORD01597,C0893,2023-03-28,Delivered,UPI,Ahmedabad,Gujarat
ORD01598,C0571,2022-06-14,Delivered,COD,Nizamabad,Telangana
ORD01599,C0702,2022-03-08,Delivered,Credit Card,Mumbai,Maharashtra
ORD01600,C0742,2022-11-26,Delivered,UPI,Indore,Madhya Pradesh
ORD01601,C0007,2023-01-26,Delivered,UPI,Mysuru,Karnataka
ORD01602,C0123,2022-08-18,Returned,UPI,Ajmer,Rajasthan
ORD01603,C0021,2023-10-27,Cancelled,Credit Card,Hyderabad,Telangana
ORD01604,C0290,2023-12-04,Delivered,Credit Card,Jabalpur,Madhya Pradesh
ORD01605,C0628,2022-09-14,Delivered,COD,Janakpuri,Delhi
ORD01606,C0942,2022-06-06,Delivered,Net Banking,Rajkot,Gujarat
ORD01607,C0294,2023-10-15,Returned,COD,Dwarka,Delhi
ORD01608,C0904,2022-06-14,Delivered,UPI,Udaipur,Rajasthan
ORD01609,C0044,2023-04-16,Delivered,Net Banking,Kanpur,Uttar Pradesh
ORD01610,C0129,2023-10-04,Delivered,COD,Janakpuri,Delhi
ORD01611,C0472,2023-04-09,Delivered,Credit Card,Kota,Rajasthan
ORD01612,C0334,2023-11-13,Delivered,Debit Card,Durgapur,West Bengal
ORD01613,C0223,2023-12-31,Delivered,UPI,Dwarka,Delhi
ORD01614,C0922,2023-04-20,Delivered,Debit Card,Gwalior,Madhya Pradesh
ORD01615,C0660,2022-11-11,Delivered,UPI,Udaipur,Rajasthan
ORD01616,C0668,2023-04-09,Delivered,Net Banking,Belagavi,Karnataka
ORD01617,C0053,2022-07-24,Delivered,Credit Card,Jabalpur,Madhya Pradesh
ORD01618,C0960,2023-06-14,Delivered,COD,Salem,Tamil Nadu
ORD01619,C0396,2023-08-05,Delivered,UPI,Pune,Maharashtra
ORD01620,C0657,2023-02-16,Delivered,Net Banking,Indore,Madhya Pradesh
ORD01621,C0325,2023-04-25,Delivered,Debit Card,Salem,Tamil Nadu
ORD01622,C0626,2023-09-20,Delivered,Debit Card,Vadodara,Gujarat
ORD01623,C0806,2022-03-08,Delivered,UPI,Mumbai,Maharashtra
ORD01624,C0874,2022-04-03,Delivered,COD,Nagpur,Maharashtra
ORD01625,C0981,2022-08-07,Delivered,UPI,Dwarka,Delhi
ORD01626,C0598,2023-04-03,Delivered,Debit Card,Gwalior,Madhya Pradesh
ORD01627,C0104,2023-07-30,Delivered,Net Banking,Agra,Uttar Pradesh
ORD01628,C0122,2023-06-30,Pending,Credit Card,Salem,Tamil Nadu
ORD01629,C0644,2023-04-26,Delivered,UPI,Khammam,Telangana
ORD01630,C0680,2022-05-31,Pending,UPI,New Delhi,Delhi
ORD01631,C0902,2023-01-26,Delivered,Credit Card,Pune,Maharashtra
ORD01632,C0705,2023-01-07,Pending,Credit Card,Aurangabad,Maharashtra
ORD01633,C0916,2022-01-21,Pending,COD,Salem,Tamil Nadu
ORD01634,C0907,2022-12-14,Pending,Net Banking,Gwalior,Madhya Pradesh
ORD01635,C0139,2023-10-02,Delivered,Credit Card,Mysuru,Karnataka
ORD01636,C0958,2023-11-16,Delivered,Debit Card,Chennai,Tamil Nadu
ORD01637,C0364,2023-09-10,Pending,Credit Card,Lucknow,Uttar Pradesh
ORD01638,C0428,2022-06-23,Delivered,UPI,Ujjain,Madhya Pradesh
ORD01639,C0533,2022-01-25,Delivered,COD,Nizamabad,Telangana
ORD01640,C0718,2022-11-10,Delivered,COD,Pune,Maharashtra
ORD01641,C0280,2023-11-04,Delivered,UPI,Kolkata,West Bengal
ORD01642,C0134,2023-10-02,Delivered,Credit Card,Hyderabad,Telangana
ORD01643,C0205,2023-04-27,Delivered,UPI,Varanasi,Uttar Pradesh
ORD01644,C0344,2023-01-11,Cancelled,Net Banking,Varanasi,Uttar Pradesh
ORD01645,C0725,2022-12-17,Delivered,UPI,Kota,Rajasthan
ORD01646,C0198,2023-05-16,Delivered,UPI,Noida,Uttar Pradesh
ORD01647,C0825,2023-11-14,Pending,Net Banking,Ahmedabad,Gujarat
ORD01648,C0831,2022-05-12,Cancelled,UPI,Bengaluru,Karnataka
ORD01649,C0383,2022-03-08,Delivered,Net Banking,Mysuru,Karnataka
ORD01650,C0010,2022-01-14,Returned,UPI,Bengaluru,Karnataka
ORD01651,C0160,2023-08-20,Delivered,Net Banking,Bhopal,Madhya Pradesh
ORD01652,C0805,2023-11-12,Delivered,UPI,Vadodara,Gujarat
ORD01653,C0941,2022-03-25,Delivered,Debit Card,Coimbatore,Tamil Nadu
ORD01654,C0444,2023-12-04,Delivered,UPI,Bengaluru,Karnataka
ORD01655,C0329,2023-10-03,Delivered,Credit Card,Hubballi,Karnataka
ORD01656,C0620,2023-12-25,Delivered,UPI,Janakpuri,Delhi
ORD01657,C0454,2022-07-09,Delivered,UPI,Bhopal,Madhya Pradesh
ORD01658,C0148,2023-07-10,Delivered,UPI,Rohini,Delhi
ORD01659,C0193,2022-07-11,Cancelled,Debit Card,Bengaluru,Karnataka
ORD01660,C0405,2023-10-13,Cancelled,UPI,Dwarka,Delhi
ORD01661,C0656,2022-10-20,Delivered,UPI,Ajmer,Rajasthan
ORD01662,C0544,2022-01-08,Delivered,COD,Howrah,West Bengal
ORD01663,C0773,2022-06-15,Delivered,UPI,Agra,Uttar Pradesh
ORD01664,C0635,2023-03-17,Delivered,Debit Card,Kolkata,West Bengal
ORD01665,C0763,2023-11-22,Delivered,Credit Card,Ahmedabad,Gujarat
ORD01666,C0695,2022-03-09,Delivered,Debit Card,Siliguri,West Bengal
ORD01667,C0367,2023-05-07,Delivered,UPI,Asansol,West Bengal
ORD01668,C0560,2022-07-14,Delivered,UPI,Vadodara,Gujarat
ORD01669,C0477,2023-04-18,Delivered,Debit Card,Asansol,West Bengal
ORD01670,C0890,2023-04-21,Delivered,UPI,Kota,Rajasthan
ORD01671,C0973,2022-01-26,Cancelled,Debit Card,Kota,Rajasthan
ORD01672,C0410,2023-01-10,Delivered,Debit Card,Jodhpur,Rajasthan
ORD01673,C0608,2022-07-08,Delivered,UPI,Coimbatore,Tamil Nadu
ORD01674,C0278,2022-12-12,Delivered,Credit Card,Surat,Gujarat
ORD01675,C0850,2023-07-17,Delivered,UPI,Madurai,Tamil Nadu
ORD01676,C0444,2023-03-22,Pending,UPI,Jabalpur,Madhya Pradesh
ORD01677,C0985,2022-04-19,Delivered,UPI,Nagpur,Maharashtra
ORD01678,C0297,2022-05-25,Delivered,COD,Gandhinagar,Gujarat
ORD01679,C0503,2022-01-14,Pending,Debit Card,Janakpuri,Delhi
ORD01680,C0701,2023-09-26,Delivered,UPI,Durgapur,West Bengal
ORD01681,C0289,2022-12-16,Returned,Net Banking,Tiruchirappalli,Tamil Nadu
ORD01682,C0579,2023-04-30,Delivered,Credit Card,Madurai,Tamil Nadu
ORD01683,C0215,2022-12-01,Delivered,COD,Jodhpur,Rajasthan
ORD01684,C0806,2022-10-15,Delivered,Credit Card,Asansol,West Bengal
ORD01685,C0924,2022-05-11,Pending,Debit Card,Howrah,West Bengal
ORD01686,C0726,2023-08-31,Delivered,Net Banking,Indore,Madhya Pradesh
ORD01687,C0577,2023-04-27,Cancelled,UPI,Janakpuri,Delhi
ORD01688,C0769,2022-06-01,Delivered,UPI,Hubballi,Karnataka
ORD01689,C0618,2022-09-30,Delivered,Credit Card,Rajkot,Gujarat
ORD01690,C0729,2022-05-27,Delivered,Debit Card,Rohini,Delhi
ORD01691,C0229,2023-10-11,Delivered,Credit Card,Surat,Gujarat
ORD01692,C0576,2022-05-30,Returned,COD,Jabalpur,Madhya Pradesh
ORD01693,C0620,2023-07-04,Delivered,Net Banking,Vadodara,Gujarat
ORD01694,C0620,2022-05-04,Delivered,UPI,Saket,Delhi
ORD01695,C0819,2023-06-01,Delivered,Debit Card,Saket,Delhi
ORD01696,C0306,2022-09-25,Delivered,UPI,Jaipur,Rajasthan
ORD01697,C0081,2023-01-13,Delivered,COD,Nashik,Maharashtra
ORD01698,C0641,2023-01-27,Delivered,Credit Card,Salem,Tamil Nadu
ORD01699,C0960,2022-10-08,Delivered,UPI,Kolkata,West Bengal
ORD01700,C0292,2022-06-16,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD01701,C0054,2022-12-01,Delivered,Credit Card,Mumbai,Maharashtra
ORD01702,C0564,2022-01-27,Delivered,Debit Card,Asansol,West Bengal
ORD01703,C0335,2023-09-20,Cancelled,UPI,Jodhpur,Rajasthan
ORD01704,C0580,2023-08-06,Delivered,Credit Card,Agra,Uttar Pradesh
ORD01705,C0066,2022-03-11,Delivered,UPI,Salem,Tamil Nadu
ORD01706,C0095,2023-01-04,Pending,UPI,Coimbatore,Tamil Nadu
ORD01707,C0769,2022-03-13,Delivered,Credit Card,Udaipur,Rajasthan
ORD01708,C0658,2023-02-10,Delivered,Credit Card,Karimnagar,Telangana
ORD01709,C0460,2022-06-12,Delivered,COD,Mysuru,Karnataka
ORD01710,C0246,2022-02-27,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD01711,C0491,2022-02-13,Delivered,Debit Card,Pune,Maharashtra
ORD01712,C0513,2022-11-24,Delivered,Debit Card,Coimbatore,Tamil Nadu
ORD01713,C0523,2022-10-24,Delivered,Debit Card,Jaipur,Rajasthan
ORD01714,C0070,2022-02-11,Delivered,UPI,Ajmer,Rajasthan
ORD01715,C0504,2022-01-08,Delivered,UPI,Saket,Delhi
ORD01716,C0921,2022-06-18,Delivered,UPI,Siliguri,West Bengal
ORD01717,C0289,2022-09-30,Delivered,Credit Card,Aurangabad,Maharashtra
ORD01718,C0773,2023-09-15,Delivered,UPI,Coimbatore,Tamil Nadu
ORD01719,C0123,2023-10-29,Delivered,UPI,Varanasi,Uttar Pradesh
ORD01720,C0789,2023-02-20,Delivered,UPI,Ujjain,Madhya Pradesh
ORD01721,C0761,2022-07-30,Delivered,Credit Card,Jaipur,Rajasthan
ORD01722,C0908,2023-08-31,Cancelled,Credit Card,Kanpur,Uttar Pradesh
ORD01723,C0581,2022-09-16,Delivered,UPI,Pune,Maharashtra
ORD01724,C0850,2022-07-05,Cancelled,UPI,Pune,Maharashtra
ORD01725,C0469,2023-02-05,Delivered,UPI,Udaipur,Rajasthan
ORD01726,C0575,2023-09-04,Delivered,COD,Rajkot,Gujarat
ORD01727,C0632,2022-04-20,Cancelled,Net Banking,New Delhi,Delhi
ORD01728,C0878,2022-01-12,Pending,COD,Bhopal,Madhya Pradesh
ORD01729,C0391,2023-08-05,Pending,UPI,Varanasi,Uttar Pradesh
ORD01730,C0662,2022-07-15,Pending,Debit Card,Howrah,West Bengal
ORD01731,C0287,2023-03-04,Delivered,UPI,Kolkata,West Bengal
ORD01732,C0310,2022-05-26,Delivered,COD,Mumbai,Maharashtra
ORD01733,C0942,2023-10-14,Returned,Debit Card,New Delhi,Delhi
ORD01734,C0179,2022-01-15,Delivered,Debit Card,Nashik,Maharashtra
ORD01735,C0712,2023-07-25,Delivered,UPI,Gandhinagar,Gujarat
ORD01736,C0065,2023-12-10,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD01737,C0039,2023-05-25,Delivered,Credit Card,Jaipur,Rajasthan
ORD01738,C0591,2022-02-15,Delivered,COD,Chennai,Tamil Nadu
ORD01739,C0737,2023-05-06,Delivered,UPI,Agra,Uttar Pradesh
ORD01740,C0241,2023-12-08,Delivered,UPI,Kanpur,Uttar Pradesh
ORD01741,C0856,2023-03-22,Delivered,Debit Card,Aurangabad,Maharashtra
ORD01742,C0294,2023-01-08,Delivered,Credit Card,New Delhi,Delhi
ORD01743,C0168,2023-01-18,Delivered,Credit Card,Gandhinagar,Gujarat
ORD01744,C0150,2022-11-25,Returned,UPI,Khammam,Telangana
ORD01745,C0412,2023-01-17,Delivered,UPI,Tiruchirappalli,Tamil Nadu
ORD01746,C0834,2023-11-20,Returned,Credit Card,Kanpur,Uttar Pradesh
ORD01747,C0369,2023-03-19,Delivered,UPI,Karimnagar,Telangana
ORD01748,C0947,2023-01-03,Delivered,Credit Card,Madurai,Tamil Nadu
ORD01749,C0912,2022-02-13,Delivered,COD,Warangal,Telangana
ORD01750,C0350,2023-07-08,Delivered,Debit Card,Tiruchirappalli,Tamil Nadu
ORD01751,C0836,2022-07-30,Cancelled,Credit Card,Indore,Madhya Pradesh
ORD01752,C0514,2023-07-12,Delivered,UPI,Jaipur,Rajasthan
ORD01753,C0957,2023-07-18,Delivered,UPI,Nagpur,Maharashtra
ORD01754,C0501,2022-04-30,Delivered,Net Banking,Rohini,Delhi
ORD01755,C0960,2023-02-09,Delivered,Net Banking,Siliguri,West Bengal
ORD01756,C0360,2023-02-22,Delivered,COD,Saket,Delhi
ORD01757,C0160,2023-12-12,Cancelled,UPI,Janakpuri,Delhi
ORD01758,C0820,2022-04-21,Delivered,COD,Aurangabad,Maharashtra
ORD01759,C0774,2023-02-20,Delivered,UPI,Kanpur,Uttar Pradesh
ORD01760,C0025,2022-01-17,Delivered,UPI,Mysuru,Karnataka
ORD01761,C0069,2022-09-17,Delivered,UPI,Chennai,Tamil Nadu
ORD01762,C0011,2023-12-16,Delivered,UPI,Asansol,West Bengal
ORD01763,C0312,2023-03-15,Delivered,COD,Howrah,West Bengal
ORD01764,C0043,2023-11-27,Delivered,UPI,Ujjain,Madhya Pradesh
ORD01765,C0032,2022-09-19,Returned,Net Banking,Durgapur,West Bengal
ORD01766,C0789,2022-04-11,Delivered,Credit Card,Ajmer,Rajasthan
ORD01767,C0028,2023-01-25,Delivered,Credit Card,Asansol,West Bengal
ORD01768,C0259,2023-07-11,Delivered,UPI,Hubballi,Karnataka
ORD01769,C0389,2022-12-12,Delivered,COD,Hubballi,Karnataka
ORD01770,C0318,2023-07-20,Returned,Net Banking,Nagpur,Maharashtra
ORD01771,C0421,2022-04-08,Delivered,UPI,Saket,Delhi
ORD01772,C0456,2022-03-12,Delivered,Credit Card,Aurangabad,Maharashtra
ORD01773,C0821,2023-07-03,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD01774,C0715,2023-06-14,Delivered,COD,Bhopal,Madhya Pradesh
ORD01775,C0041,2022-10-25,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD01776,C0204,2023-05-09,Delivered,UPI,Chennai,Tamil Nadu
ORD01777,C0045,2022-11-06,Delivered,UPI,Salem,Tamil Nadu
ORD01778,C0235,2024-01-01,Delivered,Debit Card,Jabalpur,Madhya Pradesh
ORD01779,C0169,2022-05-23,Delivered,COD,Bengaluru,Karnataka
ORD01780,C0025,2023-03-25,Delivered,Debit Card,Ujjain,Madhya Pradesh
ORD01781,C0726,2023-06-22,Cancelled,Credit Card,Jaipur,Rajasthan
ORD01782,C0429,2023-05-01,Delivered,Credit Card,Hyderabad,Telangana
ORD01783,C0067,2022-03-31,Delivered,COD,Jaipur,Rajasthan
ORD01784,C0411,2023-06-04,Pending,COD,Asansol,West Bengal
ORD01785,C0025,2022-06-15,Delivered,UPI,Chennai,Tamil Nadu
ORD01786,C0676,2023-07-14,Delivered,UPI,Janakpuri,Delhi
ORD01787,C0597,2023-02-28,Delivered,UPI,Mysuru,Karnataka
ORD01788,C0308,2022-05-17,Returned,Credit Card,Dwarka,Delhi
ORD01789,C0523,2022-01-13,Delivered,Debit Card,Kolkata,West Bengal
ORD01790,C0010,2022-11-07,Cancelled,UPI,Ujjain,Madhya Pradesh
ORD01791,C0821,2022-08-07,Delivered,Credit Card,Janakpuri,Delhi
ORD01792,C0102,2022-06-26,Delivered,Debit Card,Surat,Gujarat
ORD01793,C0150,2023-11-15,Delivered,Credit Card,Hyderabad,Telangana
ORD01794,C0526,2022-03-16,Delivered,UPI,Hubballi,Karnataka
ORD01795,C0961,2022-08-19,Cancelled,Credit Card,Udaipur,Rajasthan
ORD01796,C0892,2022-11-25,Returned,UPI,Jaipur,Rajasthan
ORD01797,C0461,2023-09-13,Cancelled,UPI,Asansol,West Bengal
ORD01798,C0630,2023-06-06,Cancelled,Debit Card,Salem,Tamil Nadu
ORD01799,C0614,2023-06-18,Delivered,Debit Card,Coimbatore,Tamil Nadu
ORD01800,C0032,2023-03-04,Delivered,UPI,Ajmer,Rajasthan
ORD01801,C0379,2022-10-12,Delivered,Credit Card,Chennai,Tamil Nadu
ORD01802,C0857,2023-07-03,Delivered,COD,Durgapur,West Bengal
ORD01803,C0500,2023-01-31,Returned,Net Banking,Gandhinagar,Gujarat
ORD01804,C0946,2023-11-30,Delivered,Debit Card,Ujjain,Madhya Pradesh
ORD01805,C0481,2022-12-12,Delivered,Credit Card,Indore,Madhya Pradesh
ORD01806,C0530,2023-09-24,Delivered,UPI,Siliguri,West Bengal
ORD01807,C0896,2022-10-23,Delivered,UPI,Agra,Uttar Pradesh
ORD01808,C0580,2022-07-15,Delivered,UPI,Howrah,West Bengal
ORD01809,C0693,2023-02-26,Delivered,Credit Card,Siliguri,West Bengal
ORD01810,C0912,2022-05-23,Cancelled,Debit Card,Saket,Delhi
ORD01811,C0730,2023-07-10,Delivered,UPI,Rohini,Delhi
ORD01812,C0533,2022-06-27,Delivered,Debit Card,Gandhinagar,Gujarat
ORD01813,C0211,2023-09-05,Returned,Net Banking,Kanpur,Uttar Pradesh
ORD01814,C0384,2022-09-09,Delivered,Debit Card,Salem,Tamil Nadu
ORD01815,C0551,2022-12-16,Delivered,Debit Card,Jabalpur,Madhya Pradesh
ORD01816,C0990,2023-01-21,Cancelled,COD,Lucknow,Uttar Pradesh
ORD01817,C0194,2022-09-18,Pending,Credit Card,Mumbai,Maharashtra
ORD01818,C0841,2022-10-11,Delivered,Credit Card,Khammam,Telangana
ORD01819,C0438,2023-10-06,Pending,Credit Card,Lucknow,Uttar Pradesh
ORD01820,C0397,2022-11-17,Delivered,UPI,Rajkot,Gujarat
ORD01821,C0043,2022-03-13,Delivered,Credit Card,Kolkata,West Bengal
ORD01822,C0803,2022-04-09,Pending,Debit Card,Kanpur,Uttar Pradesh
ORD01823,C0913,2023-11-08,Delivered,UPI,New Delhi,Delhi
ORD01824,C0737,2022-10-11,Delivered,UPI,Siliguri,West Bengal
ORD01825,C0619,2023-08-08,Returned,COD,Saket,Delhi
ORD01826,C0156,2022-01-24,Delivered,UPI,Howrah,West Bengal
ORD01827,C0826,2023-01-28,Delivered,Debit Card,Dwarka,Delhi
ORD01828,C0585,2023-09-21,Pending,UPI,Chennai,Tamil Nadu
ORD01829,C0098,2022-09-10,Cancelled,UPI,Ahmedabad,Gujarat
ORD01830,C0170,2022-06-27,Pending,UPI,Gandhinagar,Gujarat
ORD01831,C0688,2022-11-12,Delivered,Net Banking,Pune,Maharashtra
ORD01832,C0219,2022-08-26,Delivered,UPI,Kota,Rajasthan
ORD01833,C0154,2023-01-29,Cancelled,Debit Card,Rajkot,Gujarat
ORD01834,C0784,2022-10-06,Delivered,Debit Card,Aurangabad,Maharashtra
ORD01835,C0351,2022-11-26,Delivered,Credit Card,Ajmer,Rajasthan
ORD01836,C0622,2022-07-30,Delivered,Debit Card,Kota,Rajasthan
ORD01837,C0173,2023-02-18,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD01838,C0255,2022-10-25,Cancelled,Credit Card,Udaipur,Rajasthan
ORD01839,C0703,2023-07-31,Delivered,Debit Card,Ahmedabad,Gujarat
ORD01840,C0399,2023-08-09,Delivered,Credit Card,Ahmedabad,Gujarat
ORD01841,C0742,2023-04-02,Pending,UPI,Rajkot,Gujarat
ORD01842,C0235,2022-10-03,Delivered,COD,Agra,Uttar Pradesh
ORD01843,C0173,2022-08-13,Cancelled,Debit Card,Surat,Gujarat
ORD01844,C0830,2022-07-20,Cancelled,COD,Ujjain,Madhya Pradesh
ORD01845,C0779,2022-08-23,Delivered,COD,Kolkata,West Bengal
ORD01846,C0713,2023-07-21,Delivered,UPI,Belagavi,Karnataka
ORD01847,C0153,2022-10-28,Delivered,Credit Card,Varanasi,Uttar Pradesh
ORD01848,C0420,2022-11-16,Delivered,UPI,Coimbatore,Tamil Nadu
ORD01849,C0054,2023-08-10,Delivered,Debit Card,Belagavi,Karnataka
ORD01850,C0562,2023-04-27,Pending,Net Banking,Madurai,Tamil Nadu
ORD01851,C0828,2022-07-20,Delivered,UPI,New Delhi,Delhi
ORD01852,C0837,2022-07-03,Delivered,Debit Card,Mangaluru,Karnataka
ORD01853,C0741,2022-07-03,Delivered,COD,Nizamabad,Telangana
ORD01854,C0334,2022-06-25,Returned,Credit Card,New Delhi,Delhi
ORD01855,C0517,2022-02-28,Delivered,UPI,Aurangabad,Maharashtra
ORD01856,C0867,2022-05-16,Delivered,Debit Card,Surat,Gujarat
ORD01857,C0802,2022-10-13,Delivered,Credit Card,Siliguri,West Bengal
ORD01858,C0166,2023-10-18,Delivered,UPI,Mysuru,Karnataka
ORD01859,C0001,2022-10-22,Delivered,Debit Card,Jodhpur,Rajasthan
ORD01860,C0555,2023-02-18,Cancelled,Credit Card,Ajmer,Rajasthan
ORD01861,C0806,2023-09-13,Delivered,Net Banking,Nizamabad,Telangana
ORD01862,C0537,2023-02-22,Delivered,Net Banking,Udaipur,Rajasthan
ORD01863,C0212,2022-03-17,Delivered,Credit Card,Chennai,Tamil Nadu
ORD01864,C0619,2023-02-27,Delivered,UPI,Lucknow,Uttar Pradesh
ORD01865,C0499,2022-07-23,Returned,UPI,Nagpur,Maharashtra
ORD01866,C0886,2023-08-28,Returned,Debit Card,Salem,Tamil Nadu
ORD01867,C0251,2022-05-26,Delivered,UPI,Varanasi,Uttar Pradesh
ORD01868,C0499,2023-02-13,Delivered,Credit Card,Vadodara,Gujarat
ORD01869,C0134,2023-03-02,Pending,UPI,Janakpuri,Delhi
ORD01870,C0303,2023-01-19,Delivered,Credit Card,Chennai,Tamil Nadu
ORD01871,C0080,2023-09-05,Delivered,Net Banking,Kota,Rajasthan
ORD01872,C0042,2023-05-06,Delivered,UPI,Karimnagar,Telangana
ORD01873,C0170,2022-01-12,Pending,UPI,Noida,Uttar Pradesh
ORD01874,C0062,2022-01-26,Delivered,Debit Card,Nizamabad,Telangana
ORD01875,C0460,2023-02-18,Delivered,Debit Card,Kolkata,West Bengal
ORD01876,C0335,2022-10-19,Delivered,Net Banking,Siliguri,West Bengal
ORD01877,C0905,2023-03-25,Returned,Credit Card,Bhopal,Madhya Pradesh
ORD01878,C0683,2023-07-16,Returned,Credit Card,Hyderabad,Telangana
ORD01879,C0956,2023-01-22,Delivered,Debit Card,Mysuru,Karnataka
ORD01880,C0146,2022-07-21,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD01881,C0043,2022-02-15,Delivered,COD,Jodhpur,Rajasthan
ORD01882,C0583,2022-07-18,Delivered,Net Banking,Janakpuri,Delhi
ORD01883,C0561,2023-08-05,Delivered,COD,Salem,Tamil Nadu
ORD01884,C0168,2022-02-08,Delivered,Credit Card,Mumbai,Maharashtra
ORD01885,C0480,2022-06-19,Pending,Credit Card,Mysuru,Karnataka
ORD01886,C0832,2022-12-17,Delivered,COD,Hubballi,Karnataka
ORD01887,C0591,2023-07-26,Delivered,COD,Vadodara,Gujarat
ORD01888,C0540,2022-06-09,Delivered,Net Banking,Durgapur,West Bengal
ORD01889,C0699,2022-10-13,Cancelled,Debit Card,Ujjain,Madhya Pradesh
ORD01890,C0835,2022-01-23,Delivered,UPI,Dwarka,Delhi
ORD01891,C0511,2023-02-19,Delivered,Credit Card,Nizamabad,Telangana
ORD01892,C0844,2022-06-01,Delivered,Net Banking,Lucknow,Uttar Pradesh
ORD01893,C0476,2022-06-06,Pending,Debit Card,Dwarka,Delhi
ORD01894,C0423,2023-02-14,Delivered,UPI,Nizamabad,Telangana
ORD01895,C0167,2023-10-01,Delivered,COD,Mysuru,Karnataka
ORD01896,C0949,2022-02-28,Delivered,Net Banking,Mangaluru,Karnataka
ORD01897,C0485,2022-02-01,Delivered,Credit Card,Salem,Tamil Nadu
ORD01898,C0499,2023-05-19,Pending,Credit Card,Kanpur,Uttar Pradesh
ORD01899,C0441,2022-08-29,Delivered,Debit Card,Janakpuri,Delhi
ORD01900,C0164,2023-09-05,Delivered,Credit Card,Madurai,Tamil Nadu
ORD01901,C0085,2022-03-26,Returned,UPI,Bengaluru,Karnataka
ORD01902,C0505,2022-04-05,Pending,Debit Card,Karimnagar,Telangana
ORD01903,C0003,2023-04-28,Delivered,UPI,Chennai,Tamil Nadu
ORD01904,C0683,2023-08-09,Delivered,UPI,Durgapur,West Bengal
ORD01905,C0103,2022-02-09,Pending,UPI,Agra,Uttar Pradesh
ORD01906,C0001,2022-07-16,Returned,Net Banking,Aurangabad,Maharashtra
ORD01907,C0274,2023-08-31,Delivered,Net Banking,Ahmedabad,Gujarat
ORD01908,C0292,2022-05-22,Delivered,Debit Card,Belagavi,Karnataka
ORD01909,C0659,2023-12-18,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD01910,C0033,2023-02-07,Cancelled,Debit Card,Rohini,Delhi
ORD01911,C0368,2023-06-06,Delivered,Debit Card,Rajkot,Gujarat
ORD01912,C0827,2022-08-29,Returned,Net Banking,Kota,Rajasthan
ORD01913,C0247,2023-04-18,Delivered,UPI,Howrah,West Bengal
ORD01914,C0602,2022-05-01,Delivered,COD,Bengaluru,Karnataka
ORD01915,C0741,2022-03-17,Delivered,UPI,Coimbatore,Tamil Nadu
ORD01916,C0245,2023-05-09,Delivered,UPI,Siliguri,West Bengal
ORD01917,C0310,2023-12-28,Delivered,Credit Card,Khammam,Telangana
ORD01918,C0161,2023-02-05,Delivered,UPI,Nagpur,Maharashtra
ORD01919,C0399,2022-07-11,Cancelled,Credit Card,Nagpur,Maharashtra
ORD01920,C0461,2022-05-17,Cancelled,Debit Card,Udaipur,Rajasthan
ORD01921,C0982,2023-08-04,Cancelled,UPI,Udaipur,Rajasthan
ORD01922,C0426,2022-04-06,Delivered,COD,Madurai,Tamil Nadu
ORD01923,C0906,2022-05-24,Delivered,Debit Card,Chennai,Tamil Nadu
ORD01924,C0739,2022-07-04,Delivered,Debit Card,Kanpur,Uttar Pradesh
ORD01925,C0820,2023-09-22,Delivered,UPI,Durgapur,West Bengal
ORD01926,C0207,2022-08-05,Delivered,Debit Card,Gandhinagar,Gujarat
ORD01927,C0544,2023-02-05,Cancelled,COD,Nizamabad,Telangana
ORD01928,C0202,2023-03-22,Returned,Debit Card,Ujjain,Madhya Pradesh
ORD01929,C0988,2023-08-29,Delivered,Credit Card,Nashik,Maharashtra
ORD01930,C0292,2022-12-07,Delivered,Credit Card,Ahmedabad,Gujarat
ORD01931,C0850,2023-03-04,Pending,COD,Hubballi,Karnataka
ORD01932,C0237,2022-11-19,Cancelled,UPI,Ujjain,Madhya Pradesh
ORD01933,C0913,2023-10-30,Cancelled,Net Banking,Agra,Uttar Pradesh
ORD01934,C0405,2022-09-29,Delivered,UPI,Gwalior,Madhya Pradesh
ORD01935,C0245,2023-02-11,Delivered,UPI,Janakpuri,Delhi
ORD01936,C0549,2023-07-14,Pending,UPI,Mangaluru,Karnataka
ORD01937,C0680,2022-02-22,Delivered,Credit Card,Noida,Uttar Pradesh
