order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,order_year,order_month,order_quarter,order_weekday,order_week_number
ORD01493,C0466,2022-06-07,Delivered,COD,Khammam,Telangana,2022,6,Q2,Tuesday,23
ORD01494,C0973,2022-02-11,Delivered,Net Banking,Durgapur,West Bengal,2022,2,Q1,Friday,6
ORD01495,C0437,2023-08-23,Delivered,Debit Card,Hubballi,Karnataka,2023,8,Q3,Wednesday,34
ORD01496,C0231,2023-06-20,Delivered,COD,Vadodara,Gujarat,2023,6,Q2,Tuesday,25
ORD01497,C0886,2023-01-07,Delivered,Net Banking,Ujjain,Madhya Pradesh,2023,1,Q1,Saturday,1
ORD01498,C0432,2022-02-28,Delivered,Net Banking,Rajkot,Gujarat,2022,2,Q1,Monday,9
ORD01499,C0927,2022-09-15,Delivered,UPI,Agra,Uttar Pradesh,2022,9,Q3,Thursday,37
ORD01500,C0086,2022-01-14,Delivered,Net Banking,Agra,Uttar Pradesh,2022,1,Q1,Friday,2
ORD01501,C0507,2022-08-15,Delivered,Debit Card,Saket,Delhi,2022,8,Q3,Monday,33
ORD01502,C0575,2023-09-14,Cancelled,Credit Card,Hubballi,Karnataka,2023,9,Q3,Thursday,37
ORD01503,C0044,2023-09-09,Delivered,Net Banking,Karimnagar,Telangana,2023,9,Q3,Saturday,36
ORD01504,C0098,2022-05-01,Pending,UPI,Belagavi,Karnataka,2022,5,Q2,Sunday,17
ORD01505,C0432,2023-02-08,Returned,UPI,Ujjain,Madhya Pradesh,2023,2,Q1,Wednesday,6
ORD01506,C0588,2023-06-20,Delivered,Credit Card,Rajkot,Gujarat,2023,6,Q2,Tuesday,25
ORD01507,C0222,2023-08-04,Delivered,Debit Card,Jaipur,Rajasthan,2023,8,Q3,Friday,31
ORD01508,C0300,2023-02-27,Cancelled,Debit Card,Kolkata,West Bengal,2023,2,Q1,Monday,9
ORD01509,C0839,2023-12-01,Delivered,COD,Agra,Uttar Pradesh,2023,12,Q4,Friday,48
ORD01510,C0457,2022-02-18,Delivered,Debit Card,Rohini,Delhi,2022,2,Q1,Friday,7
ORD01511,C0215,2023-07-26,Returned,Credit Card,Kanpur,Uttar Pradesh,2023,7,Q3,Wednesday,30
ORD01512,C0772,2022-12-23,Returned,UPI,Asansol,West Bengal,2022,12,Q4,Friday,51
ORD01513,C0342,2022-12-27,Delivered,Debit Card,Ahmedabad,Gujarat,2022,12,Q4,Tuesday,52
ORD01514,C0849,2022-11-10,Delivered,Debit Card,Rohini,Delhi,2022,11,Q4,Thursday,45
ORD01515,C0637,2023-05-25,Delivered,Debit Card,Udaipur,Rajasthan,2023,5,Q2,Thursday,21
ORD01516,C0877,2023-12-26,Delivered,UPI,Rohini,Delhi,2023,12,Q4,Tuesday,52
ORD01517,C0773,2022-06-13,Pending,UPI,Vadodara,Gujarat,2022,6,Q2,Monday,24
ORD01518,C0596,2022-11-14,Pending,Debit Card,Mysuru,Karnataka,2022,11,Q4,Monday,46
ORD01519,C0775,2023-07-28,Delivered,Credit Card,Nizamabad,Telangana,2023,7,Q3,Friday,30
ORD01520,C0096,2022-04-03,Returned,COD,Mysuru,Karnataka,2022,4,Q2,Sunday,13
ORD01521,C0150,2022-12-15,Delivered,Credit Card,Udaipur,Rajasthan,2022,12,Q4,Thursday,50
ORD01522,C0866,2022-10-28,Delivered,COD,Jaipur,Rajasthan,2022,10,Q4,Friday,43
ORD01523,C0454,2022-02-11,Delivered,UPI,Howrah,West Bengal,2022,2,Q1,Friday,6
ORD01524,C0507,2022-08-18,Cancelled,COD,Lucknow,Uttar Pradesh,2022,8,Q3,Thursday,33
ORD01525,C0451,2023-10-26,Cancelled,UPI,Dwarka,Delhi,2023,10,Q4,Thursday,43
ORD01526,C0988,2022-01-22,Cancelled,Credit Card,Kanpur,Uttar Pradesh,2022,1,Q1,Saturday,3
ORD01527,C0570,2023-07-19,Pending,UPI,Rajkot,Gujarat,2023,7,Q3,Wednesday,29
ORD01528,C0595,2023-02-14,Delivered,Net Banking,Tiruchirappalli,Tamil Nadu,2023,2,Q1,Tuesday,7
ORD01529,C0724,2023-01-08,Cancelled,UPI,Udaipur,Rajasthan,2023,1,Q1,Sunday,1
ORD01530,C0922,2022-08-29,Delivered,Credit Card,Durgapur,West Bengal,2022,8,Q3,Monday,35
ORD01531,C0881,2023-12-21,Delivered,Credit Card,Madurai,Tamil Nadu,2023,12,Q4,Thursday,51
ORD01532,C0940,2023-06-04,Returned,Credit Card,Chennai,Tamil Nadu,2023,6,Q2,Sunday,22
ORD01533,C0234,2022-12-23,Returned,Debit Card,Belagavi,Karnataka,2022,12,Q4,Friday,51
ORD01534,C0477,2022-10-03,Delivered,UPI,Warangal,Telangana,2022,10,Q4,Monday,40
ORD01535,C0510,2023-08-29,Delivered,COD,Jabalpur,Madhya Pradesh,2023,8,Q3,Tuesday,35
ORD01536,C0574,2023-04-05,Delivered,UPI,Chennai,Tamil Nadu,2023,4,Q2,Wednesday,14
ORD01537,C0889,2023-12-25,Delivered,Debit Card,Asansol,West Bengal,2023,12,Q4,Monday,52
ORD01538,C0584,2022-09-16,Pending,Debit Card,Mangaluru,Karnataka,2022,9,Q3,Friday,37
ORD01539,C0442,2023-12-23,Returned,UPI,Jabalpur,Madhya Pradesh,2023,12,Q4,Saturday,51
ORD01540,C0678,2023-04-08,Delivered,Debit Card,Jodhpur,Rajasthan,2023,4,Q2,Saturday,14
ORD01541,C0239,2023-08-07,Returned,Credit Card,Agra,Uttar Pradesh,2023,8,Q3,Monday,32
ORD01542,C0785,2023-07-07,Pending,Credit Card,Jodhpur,Rajasthan,2023,7,Q3,Friday,27
ORD01543,C0055,2023-12-31,Returned,Credit Card,Aurangabad,Maharashtra,2023,12,Q4,Sunday,52
ORD01544,C0066,2023-06-27,Delivered,UPI,Belagavi,Karnataka,2023,6,Q2,Tuesday,26
ORD01545,C0616,2022-07-03,Cancelled,UPI,Dwarka,Delhi,2022,7,Q3,Sunday,26
ORD01546,C0340,2022-04-02,Delivered,Credit Card,Ahmedabad,Gujarat,2022,4,Q2,Saturday,13
ORD01547,C0391,2023-12-15,Delivered,Net Banking,Kota,Rajasthan,2023,12,Q4,Friday,50
ORD01548,C0319,2022-12-30,Delivered,Credit Card,Chennai,Tamil Nadu,2022,12,Q4,Friday,52
ORD01549,C0093,2022-07-08,Delivered,UPI,Varanasi,Uttar Pradesh,2022,7,Q3,Friday,27
ORD01550,C0348,2023-04-08,Returned,Credit Card,Kolkata,West Bengal,2023,4,Q2,Saturday,14
ORD01551,C0063,2023-07-25,Delivered,Credit Card,Aurangabad,Maharashtra,2023,7,Q3,Tuesday,30
ORD01552,C0987,2023-06-26,Delivered,UPI,Chennai,Tamil Nadu,2023,6,Q2,Monday,26
ORD01553,C0820,2023-08-05,Delivered,Net Banking,Lucknow,Uttar Pradesh,2023,8,Q3,Saturday,31
ORD01554,C0652,2023-09-28,Delivered,Credit Card,Coimbatore,Tamil Nadu,2023,9,Q3,Thursday,39
ORD01555,C0894,2023-12-01,Pending,Credit Card,Kolkata,West Bengal,2023,12,Q4,Friday,48
ORD01556,C0913,2023-03-28,Returned,Net Banking,Indore,Madhya Pradesh,2023,3,Q1,Tuesday,13
ORD01557,C0153,2023-04-01,Delivered,UPI,Tiruchirappalli,Tamil Nadu,2023,4,Q2,Saturday,13
ORD01558,C0827,2022-11-16,Pending,UPI,Hyderabad,Telangana,2022,11,Q4,Wednesday,46
ORD01559,C0531,2022-06-21,Pending,Credit Card,Tiruchirappalli,Tamil Nadu,2022,6,Q2,Tuesday,25
ORD01560,C0628,2022-12-12,Pending,COD,Indore,Madhya Pradesh,2022,12,Q4,Monday,50
ORD01561,C0803,2023-04-04,Pending,Debit Card,Karimnagar,Telangana,2023,4,Q2,Tuesday,14
ORD01562,C0253,2023-01-10,Delivered,COD,Mangaluru,Karnataka,2023,1,Q1,Tuesday,2
ORD01563,C0814,2023-02-18,Delivered,UPI,Surat,Gujarat,2023,2,Q1,Saturday,7
ORD01564,C0102,2023-06-17,Delivered,Debit Card,Gandhinagar,Gujarat,2023,6,Q2,Saturday,24
ORD01565,C0589,2023-12-21,Delivered,Credit Card,Khammam,Telangana,2023,12,Q4,Thursday,51
ORD01566,C0290,2022-11-25,Delivered,Debit Card,Warangal,Telangana,2022,11,Q4,Friday,47
ORD01567,C0414,2023-03-22,Delivered,Credit Card,Varanasi,Uttar Pradesh,2023,3,Q1,Wednesday,12
ORD01568,C0330,2023-07-29,Delivered,Credit Card,Ahmedabad,Gujarat,2023,7,Q3,Saturday,30
ORD01569,C0790,2023-12-02,Delivered,Credit Card,Vadodara,Gujarat,2023,12,Q4,Saturday,48
ORD01570,C0970,2022-04-02,Delivered,Credit Card,Pune,Maharashtra,2022,4,Q2,Saturday,13
ORD01571,C0178,2023-10-19,Delivered,UPI,Ujjain,Madhya Pradesh,2023,10,Q4,Thursday,42
ORD01572,C0990,2022-11-07,Delivered,Credit Card,Mumbai,Maharashtra,2022,11,Q4,Monday,45
ORD01573,C0844,2023-12-02,Cancelled,Debit Card,Hyderabad,Telangana,2023,12,Q4,Saturday,48
ORD01574,C0521,2023-01-15,Delivered,UPI,Warangal,Telangana,2023,1,Q1,Sunday,2
ORD01575,C0469,2022-07-10,Cancelled,Debit Card,New Delhi,Delhi,2022,7,Q3,Sunday,27
ORD01576,C0508,2022-07-31,Delivered,Debit Card,Mysuru,Karnataka,2022,7,Q3,Sunday,30
ORD01577,C0211,2023-12-07,Delivered,UPI,Nashik,Maharashtra,2023,12,Q4,Thursday,49
ORD01578,C0182,2023-02-04,Cancelled,Credit Card,Rohini,Delhi,2023,2,Q1,Saturday,5
ORD01579,C0160,2022-05-26,Delivered,Debit Card,Jaipur,Rajasthan,2022,5,Q2,Thursday,21
ORD01580,C0697,2023-08-08,Returned,COD,Varanasi,Uttar Pradesh,2023,8,Q3,Tuesday,32
ORD01581,C0963,2023-11-01,Returned,UPI,Kanpur,Uttar Pradesh,2023,11,Q4,Wednesday,44
ORD01582,C0844,2023-02-28,Delivered,Net Banking,Nashik,Maharashtra,2023,2,Q1,Tuesday,9
ORD01583,C0260,2023-09-07,Delivered,Debit Card,Janakpuri,Delhi,2023,9,Q3,Thursday,36
ORD01584,C0132,2023-11-10,Delivered,UPI,Nashik,Maharashtra,2023,11,Q4,Friday,45
ORD01585,C0163,2023-05-16,Delivered,Credit Card,Bengaluru,Karnataka,2023,5,Q2,Tuesday,20
ORD01586,C0979,2023-11-29,Returned,Debit Card,Madurai,Tamil Nadu,2023,11,Q4,Wednesday,48
ORD01587,C0294,2022-10-19,Cancelled,UPI,Noida,Uttar Pradesh,2022,10,Q4,Wednesday,42
ORD01588,C0843,2022-07-26,Pending,Credit Card,Hubballi,Karnataka,2022,7,Q3,Tuesday,30
ORD01589,C0131,2023-06-15,Pending,Credit Card,Surat,Gujarat,2023,6,Q2,Thursday,24
ORD01590,C0235,2022-02-08,Cancelled,UPI,Bengaluru,Karnataka,2022,2,Q1,Tuesday,6
ORD01591,C0447,2023-09-23,Delivered,Debit Card,Mysuru,Karnataka,2023,9,Q3,Saturday,38
ORD01592,C0788,2022-02-12,Delivered,Credit Card,Gandhinagar,Gujarat,2022,2,Q1,Saturday,6
ORD01593,C0743,2022-11-22,Delivered,UPI,Dwarka,Delhi,2022,11,Q4,Tuesday,47
ORD01594,C0881,2022-09-14,Pending,Credit Card,Madurai,Tamil Nadu,2022,9,Q3,Wednesday,37
ORD01595,C0401,2023-01-25,Delivered,UPI,New Delhi,Delhi,2023,1,Q1,Wednesday,4
ORD01596,C0189,2023-10-05,Delivered,Debit Card,Mysuru,Karnataka,2023,10,Q4,Thursday,40
ORD01597,C0893,2023-03-28,Delivered,UPI,Ahmedabad,Gujarat,2023,3,Q1,Tuesday,13
ORD01598,C0571,2022-06-14,Delivered,COD,Nizamabad,Telangana,2022,6,Q2,Tuesday,24
ORD01599,C0702,2022-03-08,Delivered,Credit Card,Mumbai,Maharashtra,2022,3,Q1,Tuesday,10
ORD01600,C0742,2022-11-26,Delivered,UPI,Indore,Madhya Pradesh,2022,11,Q4,Saturday,47
ORD01601,C0007,2023-01-26,Delivered,UPI,Mysuru,Karnataka,2023,1,Q1,Thursday,4
ORD01602,C0123,2022-08-18,Returned,UPI,Ajmer,Rajasthan,2022,8,Q3,Thursday,33
ORD01603,C0021,2023-10-27,Cancelled,Credit Card,Hyderabad,Telangana,2023,10,Q4,Friday,43
ORD01604,C0290,2023-12-04,Delivered,Credit Card,Jabalpur,Madhya Pradesh,2023,12,Q4,Monday,49
ORD01605,C0628,2022-09-14,Delivered,COD,Janakpuri,Delhi,2022,9,Q3,Wednesday,37
ORD01606,C0942,2022-06-06,Delivered,Net Banking,Rajkot,Gujarat,2022,6,Q2,Monday,23
ORD01607,C0294,2023-10-15,Returned,COD,Dwarka,Delhi,2023,10,Q4,Sunday,41
ORD01608,C0904,2022-06-14,Delivered,UPI,Udaipur,Rajasthan,2022,6,Q2,Tuesday,24
ORD01609,C0044,2023-04-16,Delivered,Net Banking,Kanpur,Uttar Pradesh,2023,4,Q2,Sunday,15
ORD01610,C0129,2023-10-04,Delivered,COD,Janakpuri,Delhi,2023,10,Q4,Wednesday,40
ORD01611,C0472,2023-04-09,Delivered,Credit Card,Kota,Rajasthan,2023,4,Q2,Sunday,14
ORD01612,C0334,2023-11-13,Delivered,Debit Card,Durgapur,West Bengal,2023,11,Q4,Monday,46
ORD01613,C0223,2023-12-31,Delivered,UPI,Dwarka,Delhi,2023,12,Q4,Sunday,52
ORD01614,C0922,2023-04-20,Delivered,Debit Card,Gwalior,Madhya Pradesh,2023,4,Q2,Thursday,16
ORD01615,C0660,2022-11-11,Delivered,UPI,Udaipur,Rajasthan,2022,11,Q4,Friday,45
ORD01616,C0668,2023-04-09,Delivered,Net Banking,Belagavi,Karnataka,2023,4,Q2,Sunday,14
ORD01617,C0053,2022-07-24,Delivered,Credit Card,Jabalpur,Madhya Pradesh,2022,7,Q3,Sunday,29
ORD01618,C0960,2023-06-14,Delivered,COD,Salem,Tamil Nadu,2023,6,Q2,Wednesday,24
ORD01619,C0396,2023-08-05,Delivered,UPI,Pune,Maharashtra,2023,8,Q3,Saturday,31
ORD01620,C0657,2023-02-16,Delivered,Net Banking,Indore,Madhya Pradesh,2023,2,Q1,Thursday,7
ORD01621,C0325,2023-04-25,Delivered,Debit Card,Salem,Tamil Nadu,2023,4,Q2,Tuesday,17
ORD01622,C0626,2023-09-20,Delivered,Debit Card,Vadodara,Gujarat,2023,9,Q3,Wednesday,38
ORD01623,C0806,2022-03-08,Delivered,UPI,Mumbai,Maharashtra,2022,3,Q1,Tuesday,10
ORD01624,C0874,2022-04-03,Delivered,COD,Nagpur,Maharashtra,2022,4,Q2,Sunday,13
ORD01625,C0981,2022-08-07,Delivered,UPI,Dwarka,Delhi,2022,8,Q3,Sunday,31
ORD01626,C0598,2023-04-03,Delivered,Debit Card,Gwalior,Madhya Pradesh,2023,4,Q2,Monday,14
ORD01627,C0104,2023-07-30,Delivered,Net Banking,Agra,Uttar Pradesh,2023,7,Q3,Sunday,30
ORD01628,C0122,2023-06-30,Pending,Credit Card,Salem,Tamil Nadu,2023,6,Q2,Friday,26
ORD01629,C0644,2023-04-26,Delivered,UPI,Khammam,Telangana,2023,4,Q2,Wednesday,17
ORD01630,C0680,2022-05-31,Pending,UPI,New Delhi,Delhi,2022,5,Q2,Tuesday,22
ORD01631,C0902,2023-01-26,Delivered,Credit Card,Pune,Maharashtra,2023,1,Q1,Thursday,4
ORD01632,C0705,2023-01-07,Pending,Credit Card,Aurangabad,Maharashtra,2023,1,Q1,Saturday,1
ORD01633,C0916,2022-01-21,Pending,COD,Salem,Tamil Nadu,2022,1,Q1,Friday,3
ORD01634,C0907,2022-12-14,Pending,Net Banking,Gwalior,Madhya Pradesh,2022,12,Q4,Wednesday,50
ORD01635,C0139,2023-10-02,Delivered,Credit Card,Mysuru,Karnataka,2023,10,Q4,Monday,40
ORD01636,C0958,2023-11-16,Delivered,Debit Card,Chennai,Tamil Nadu,2023,11,Q4,Thursday,46
ORD01637,C0364,2023-09-10,Pending,Credit Card,Lucknow,Uttar Pradesh,2023,9,Q3,Sunday,36
ORD01638,C0428,2022-06-23,Delivered,UPI,Ujjain,Madhya Pradesh,2022,6,Q2,Thursday,25
ORD01639,C0533,2022-01-25,Delivered,COD,Nizamabad,Telangana,2022,1,Q1,Tuesday,4
ORD01640,C0718,2022-11-10,Delivered,COD,Pune,Maharashtra,2022,11,Q4,Thursday,45
ORD01641,C0280,2023-11-04,Delivered,UPI,Kolkata,West Bengal,2023,11,Q4,Saturday,44
ORD01642,C0134,2023-10-02,Delivered,Credit Card,Hyderabad,Telangana,2023,10,Q4,Monday,40
ORD01643,C0205,2023-04-27,Delivered,UPI,Varanasi,Uttar Pradesh,2023,4,Q2,Thursday,17
ORD01644,C0344,2023-01-11,Cancelled,Net Banking,Varanasi,Uttar Pradesh,2023,1,Q1,Wednesday,2
ORD01645,C0725,2022-12-17,Delivered,UPI,Kota,Rajasthan,2022,12,Q4,Saturday,50
ORD01646,C0198,2023-05-16,Delivered,UPI,Noida,Uttar Pradesh,2023,5,Q2,Tuesday,20
ORD01647,C0825,2023-11-14,Pending,Net Banking,Ahmedabad,Gujarat,2023,11,Q4,Tuesday,46
ORD01648,C0831,2022-05-12,Cancelled,UPI,Bengaluru,Karnataka,2022,5,Q2,Thursday,19
ORD01649,C0383,2022-03-08,Delivered,Net Banking,Mysuru,Karnataka,2022,3,Q1,Tuesday,10
ORD01650,C0010,2022-01-14,Returned,UPI,Bengaluru,Karnataka,2022,1,Q1,Friday,2
ORD01651,C0160,2023-08-20,Delivered,Net Banking,Bhopal,Madhya Pradesh,2023,8,Q3,Sunday,33
ORD01652,C0805,2023-11-12,Delivered,UPI,Vadodara,Gujarat,2023,11,Q4,Sunday,45
ORD01653,C0941,2022-03-25,Delivered,Debit Card,Coimbatore,Tamil Nadu,2022,3,Q1,Friday,12
ORD01654,C0444,2023-12-04,Delivered,UPI,Bengaluru,Karnataka,2023,12,Q4,Monday,49
ORD01655,C0329,2023-10-03,Delivered,Credit Card,Hubballi,Karnataka,2023,10,Q4,Tuesday,40
ORD01656,C0620,2023-12-25,Delivered,UPI,Janakpuri,Delhi,2023,12,Q4,Monday,52
ORD01657,C0454,2022-07-09,Delivered,UPI,Bhopal,Madhya Pradesh,2022,7,Q3,Saturday,27
ORD01658,C0148,2023-07-10,Delivered,UPI,Rohini,Delhi,2023,7,Q3,Monday,28
ORD01659,C0193,2022-07-11,Cancelled,Debit Card,Bengaluru,Karnataka,2022,7,Q3,Monday,28
ORD01660,C0405,2023-10-13,Cancelled,UPI,Dwarka,Delhi,2023,10,Q4,Friday,41
ORD01661,C0656,2022-10-20,Delivered,UPI,Ajmer,Rajasthan,2022,10,Q4,Thursday,42
ORD01662,C0544,2022-01-08,Delivered,COD,Howrah,West Bengal,2022,1,Q1,Saturday,1
ORD01663,C0773,2022-06-15,Delivered,UPI,Agra,Uttar Pradesh,2022,6,Q2,Wednesday,24
ORD01664,C0635,2023-03-17,Delivered,Debit Card,Kolkata,West Bengal,2023,3,Q1,Friday,11
ORD01665,C0763,2023-11-22,Delivered,Credit Card,Ahmedabad,Gujarat,2023,11,Q4,Wednesday,47
ORD01666,C0695,2022-03-09,Delivered,Debit Card,Siliguri,West Bengal,2022,3,Q1,Wednesday,10
ORD01667,C0367,2023-05-07,Delivered,UPI,Asansol,West Bengal,2023,5,Q2,Sunday,18
ORD01668,C0560,2022-07-14,Delivered,UPI,Vadodara,Gujarat,2022,7,Q3,Thursday,28
ORD01669,C0477,2023-04-18,Delivered,Debit Card,Asansol,West Bengal,2023,4,Q2,Tuesday,16
ORD01670,C0890,2023-04-21,Delivered,UPI,Kota,Rajasthan,2023,4,Q2,Friday,16
ORD01671,C0973,2022-01-26,Cancelled,Debit Card,Kota,Rajasthan,2022,1,Q1,Wednesday,4
ORD01672,C0410,2023-01-10,Delivered,Debit Card,Jodhpur,Rajasthan,2023,1,Q1,Tuesday,2
ORD01673,C0608,2022-07-08,Delivered,UPI,Coimbatore,Tamil Nadu,2022,7,Q3,Friday,27
ORD01674,C0278,2022-12-12,Delivered,Credit Card,Surat,Gujarat,2022,12,Q4,Monday,50
ORD01675,C0850,2023-07-17,Delivered,UPI,Madurai,Tamil Nadu,2023,7,Q3,Monday,29
ORD01676,C0444,2023-03-22,Pending,UPI,Jabalpur,Madhya Pradesh,2023,3,Q1,Wednesday,12
ORD01677,C0985,2022-04-19,Delivered,UPI,Nagpur,Maharashtra,2022,4,Q2,Tuesday,16
ORD01678,C0297,2022-05-25,Delivered,COD,Gandhinagar,Gujarat,2022,5,Q2,Wednesday,21
ORD01679,C0503,2022-01-14,Pending,Debit Card,Janakpuri,Delhi,2022,1,Q1,Friday,2
ORD01680,C0701,2023-09-26,Delivered,UPI,Durgapur,West Bengal,2023,9,Q3,Tuesday,39
ORD01681,C0289,2022-12-16,Returned,Net Banking,Tiruchirappalli,Tamil Nadu,2022,12,Q4,Friday,50
ORD01682,C0579,2023-04-30,Delivered,Credit Card,Madurai,Tamil Nadu,2023,4,Q2,Sunday,17
ORD01683,C0215,2022-12-01,Delivered,COD,Jodhpur,Rajasthan,2022,12,Q4,Thursday,48
ORD01684,C0806,2022-10-15,Delivered,Credit Card,Asansol,West Bengal,2022,10,Q4,Saturday,41
ORD01685,C0924,2022-05-11,Pending,Debit Card,Howrah,West Bengal,2022,5,Q2,Wednesday,19
ORD01686,C0726,2023-08-31,Delivered,Net Banking,Indore,Madhya Pradesh,2023,8,Q3,Thursday,35
ORD01687,C0577,2023-04-27,Cancelled,UPI,Janakpuri,Delhi,2023,4,Q2,Thursday,17
ORD01688,C0769,2022-06-01,Delivered,UPI,Hubballi,Karnataka,2022,6,Q2,Wednesday,22
ORD01689,C0618,2022-09-30,Delivered,Credit Card,Rajkot,Gujarat,2022,9,Q3,Friday,39
ORD01690,C0729,2022-05-27,Delivered,Debit Card,Rohini,Delhi,2022,5,Q2,Friday,21
ORD01691,C0229,2023-10-11,Delivered,Credit Card,Surat,Gujarat,2023,10,Q4,Wednesday,41
ORD01692,C0576,2022-05-30,Returned,COD,Jabalpur,Madhya Pradesh,2022,5,Q2,Monday,22
ORD01693,C0620,2023-07-04,Delivered,Net Banking,Vadodara,Gujarat,2023,7,Q3,Tuesday,27
ORD01694,C0620,2022-05-04,Delivered,UPI,Saket,Delhi,2022,5,Q2,Wednesday,18
ORD01695,C0819,2023-06-01,Delivered,Debit Card,Saket,Delhi,2023,6,Q2,Thursday,22
ORD01696,C0306,2022-09-25,Delivered,UPI,Jaipur,Rajasthan,2022,9,Q3,Sunday,38
ORD01697,C0081,2023-01-13,Delivered,COD,Nashik,Maharashtra,2023,1,Q1,Friday,2
ORD01698,C0641,2023-01-27,Delivered,Credit Card,Salem,Tamil Nadu,2023,1,Q1,Friday,4
ORD01699,C0960,2022-10-08,Delivered,UPI,Kolkata,West Bengal,2022,10,Q4,Saturday,40
ORD01700,C0292,2022-06-16,Delivered,UPI,Jabalpur,Madhya Pradesh,2022,6,Q2,Thursday,24
ORD01701,C0054,2022-12-01,Delivered,Credit Card,Mumbai,Maharashtra,2022,12,Q4,Thursday,48
ORD01702,C0564,2022-01-27,Delivered,Debit Card,Asansol,West Bengal,2022,1,Q1,Thursday,4
ORD01703,C0335,2023-09-20,Cancelled,UPI,Jodhpur,Rajasthan,2023,9,Q3,Wednesday,38
ORD01704,C0580,2023-08-06,Delivered,Credit Card,Agra,Uttar Pradesh,2023,8,Q3,Sunday,31
ORD01705,C0066,2022-03-11,Delivered,UPI,Salem,Tamil Nadu,2022,3,Q1,Friday,10
ORD01706,C0095,2023-01-04,Pending,UPI,Coimbatore,Tamil Nadu,2023,1,Q1,Wednesday,1
ORD01707,C0769,2022-03-13,Delivered,Credit Card,Udaipur,Rajasthan,2022,3,Q1,Sunday,10
ORD01708,C0658,2023-02-10,Delivered,Credit Card,Karimnagar,Telangana,2023,2,Q1,Friday,6
ORD01709,C0460,2022-06-12,Delivered,COD,Mysuru,Karnataka,2022,6,Q2,Sunday,23
ORD01710,C0246,2022-02-27,Delivered,Credit Card,Kanpur,Uttar Pradesh,2022,2,Q1,Sunday,8
ORD01711,C0491,2022-02-13,Delivered,Debit Card,Pune,Maharashtra,2022,2,Q1,Sunday,6
ORD01712,C0513,2022-11-24,Delivered,Debit Card,Coimbatore,Tamil Nadu,2022,11,Q4,Thursday,47
ORD01713,C0523,2022-10-24,Delivered,Debit Card,Jaipur,Rajasthan,2022,10,Q4,Monday,43
ORD01714,C0070,2022-02-11,Delivered,UPI,Ajmer,Rajasthan,2022,2,Q1,Friday,6
ORD01715,C0504,2022-01-08,Delivered,UPI,Saket,Delhi,2022,1,Q1,Saturday,1
ORD01716,C0921,2022-06-18,Delivered,UPI,Siliguri,West Bengal,2022,6,Q2,Saturday,24
ORD01717,C0289,2022-09-30,Delivered,Credit Card,Aurangabad,Maharashtra,2022,9,Q3,Friday,39
ORD01718,C0773,2023-09-15,Delivered,UPI,Coimbatore,Tamil Nadu,2023,9,Q3,Friday,37
ORD01719,C0123,2023-10-29,Delivered,UPI,Varanasi,Uttar Pradesh,2023,10,Q4,Sunday,43
ORD01720,C0789,2023-02-20,Delivered,UPI,Ujjain,Madhya Pradesh,2023,2,Q1,Monday,8
ORD01721,C0761,2022-07-30,Delivered,Credit Card,Jaipur,Rajasthan,2022,7,Q3,Saturday,30
ORD01722,C0908,2023-08-31,Cancelled,Credit Card,Kanpur,Uttar Pradesh,2023,8,Q3,Thursday,35
ORD01723,C0581,2022-09-16,Delivered,UPI,Pune,Maharashtra,2022,9,Q3,Friday,37
ORD01724,C0850,2022-07-05,Cancelled,UPI,Pune,Maharashtra,2022,7,Q3,Tuesday,27
ORD01725,C0469,2023-02-05,Delivered,UPI,Udaipur,Rajasthan,2023,2,Q1,Sunday,5
ORD01726,C0575,2023-09-04,Delivered,COD,Rajkot,Gujarat,2023,9,Q3,Monday,36
ORD01727,C0632,2022-04-20,Cancelled,Net Banking,New Delhi,Delhi,2022,4,Q2,Wednesday,16
ORD01728,C0878,2022-01-12,Pending,COD,Bhopal,Madhya Pradesh,2022,1,Q1,Wednesday,2
ORD01729,C0391,2023-08-05,Pending,UPI,Varanasi,Uttar Pradesh,2023,8,Q3,Saturday,31
ORD01730,C0662,2022-07-15,Pending,Debit Card,Howrah,West Bengal,2022,7,Q3,Friday,28
ORD01731,C0287,2023-03-04,Delivered,UPI,Kolkata,West Bengal,2023,3,Q1,Saturday,9
ORD01732,C0310,2022-05-26,Delivered,COD,Mumbai,Maharashtra,2022,5,Q2,Thursday,21
ORD01733,C0942,2023-10-14,Returned,Debit Card,New Delhi,Delhi,2023,10,Q4,Saturday,41
ORD01734,C0179,2022-01-15,Delivered,Debit Card,Nashik,Maharashtra,2022,1,Q1,Saturday,2
ORD01735,C0712,2023-07-25,Delivered,UPI,Gandhinagar,Gujarat,2023,7,Q3,Tuesday,30
ORD01736,C0065,2023-12-10,Delivered,UPI,Jabalpur,Madhya Pradesh,2023,12,Q4,Sunday,49
ORD01737,C0039,2023-05-25,Delivered,Credit Card,Jaipur,Rajasthan,2023,5,Q2,Thursday,21
ORD01738,C0591,2022-02-15,Delivered,COD,Chennai,Tamil Nadu,2022,2,Q1,Tuesday,7
ORD01739,C0737,2023-05-06,Delivered,UPI,Agra,Uttar Pradesh,2023,5,Q2,Saturday,18
ORD01740,C0241,2023-12-08,Delivered,UPI,Kanpur,Uttar Pradesh,2023,12,Q4,Friday,49
ORD01741,C0856,2023-03-22,Delivered,Debit Card,Aurangabad,Maharashtra,2023,3,Q1,Wednesday,12
